id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock,playCategory
400869107101895807,4008691073,400869107,3,7,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,0,1,"{'seconds': 41, 'minutes': 10}",59,59,4,11,18,False,Punt,"Dylan Klumph punt for 40 yds , Quest Truxton returns for 18 yds to the SDSt 37",,3.0,2.0,,other
400869107104928501,40086910730,400869107,28,1,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,38,4,"{'seconds': 14, 'minutes': 7}",84,84,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Bug Rivera,-0.46182849902011913,3.0,3.0,,pass
400869107104928502,40086910730,400869107,28,2,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,38,4,"{'seconds': 14, 'minutes': 7}",84,84,2,10,8,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 8 yds to the Cal 24,0.3287404890725023,3.0,3.0,,pass
400869107104928503,40086910730,400869107,28,3,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,38,4,"{'seconds': 14, 'minutes': 7}",76,76,3,2,0,False,Pass Incompletion,Davis Webb pass incomplete to Chad Hansen,-0.39248338555370754,3.0,3.0,,pass
400869107104928504,40086910730,400869107,28,4,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,38,4,"{'seconds': 14, 'minutes': 7}",76,76,4,2,3,False,Punt,"Dylan Klumph punt for 52 yds , Quest Truxton returns for 3 yds to the SDSt 27 Quest Truxton fumbled, forced by Ashtyn Davis, recovered by SDSt Quest Truxton",,3.0,3.0,,other
400869107104975204,40086910732,400869107,30,2,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",79,79,1,10,6,False,Pass Reception,Davis Webb pass complete to Demetris Robertson for 6 yds to the Cal 27,0.2977036772411737,2.0,3.0,,pass
400869107104975205,40086910732,400869107,30,3,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",73,73,2,4,0,False,Pass Incompletion,Davis Webb pass incomplete to Demetris Robertson,-0.7415975879341534,2.0,3.0,,pass
400869107104975206,40086910732,400869107,30,4,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",73,73,3,4,0,False,Pass Incompletion,Davis Webb pass incomplete to Vic Wharton III,-0.3544112236910806,2.0,3.0,,pass
400869107104975207,40086910732,400869107,30,5,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",73,73,4,4,5,False,Penalty,"SAN DIEGO ST Penalty, Defensive offside (5 Yards) to the Cal 32 for a 1ST down",,2.0,3.0,,other
400869107104975208,40086910732,400869107,30,6,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",68,68,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Demetris Robertson,-0.9262377870973815,2.0,3.0,,pass
400869107104975209,40086910732,400869107,30,7,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",68,68,2,10,7,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 7 yds to the Cal 39,0.4177688714086419,2.0,3.0,,pass
400869107104975210,40086910732,400869107,30,8,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",61,61,3,3,4,False,Pass Reception,Davis Webb pass complete to Bug Rivera for 4 yds to the Cal 43 for a 1ST down,1.5624629338192726,2.0,3.0,,pass
400869107104975211,40086910732,400869107,30,9,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",57,57,1,10,10,False,Pass Reception,Davis Webb pass complete to Tre Watson for 10 yds to the SDSt 47 for a 1ST down,0.8521144562448965,2.0,3.0,,pass
400869107104975212,40086910732,400869107,30,10,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",47,47,1,10,0,False,Pass Incompletion,"Davis Webb pass incomplete to Demetris Robertson, broken up by Damontae Kazee",-1.0507069190375147,2.0,3.0,,pass
400869107104975213,40086910732,400869107,30,11,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",47,47,2,10,14,False,Pass Reception,Davis Webb pass complete to Vic Wharton III for 14 yds to the SDSt 33 for a 1ST down,1.7608343868019567,2.0,3.0,,pass
400869107104975214,40086910732,400869107,30,12,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",33,33,1,10,31,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 31 yds to the SDSt 2 for a 1ST down,1.68983947582989,2.0,3.0,,pass
400869107104975215,40086910732,400869107,30,13,California,Pac-12,34,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 47, 'minutes': 2}",2,2,1,2,0,False,Pass Incompletion,Davis Webb pass incomplete to Chad Hansen,-0.854701227650125,2.0,3.0,,pass
400869107104994301,40086910732,400869107,30,14,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",2,2,2,2,2,True,Passing Touchdown,"Davis Webb pass complete to Raymond Hudson for 2 yds for a TD, (Two-Point Conversion failed )",2.067936525322223,2.0,3.0,,pass
400869107104994304,40086910733,400869107,31,1,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",65,65,1,0,0,False,Kickoff,"Noah Beito on-side kick recovered by CALIFORNIA at the Cal 47 , Derron Brown return for no gain to the Cal 47",,2.0,3.0,,other
400869107104994309,40086910733,400869107,31,2,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",53,53,1,10,10,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 10 yds to the SDSt 43 for a 1ST down,0.7429293456424535,2.0,3.0,,pass
400869107104994310,40086910733,400869107,31,3,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",43,43,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Chad Hansen,-0.9391692565688832,2.0,3.0,,pass
400869107104994311,40086910733,400869107,31,4,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",43,43,2,10,3,False,Pass Reception,Davis Webb pass complete to Patrick Worstell for 3 yds to the SDSt 40,-0.3832199271117691,2.0,3.0,,pass
400869107104994312,40086910733,400869107,31,5,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",40,40,3,7,0,False,Pass Incompletion,Davis Webb pass incomplete to Demetris Robertson,-1.046470034780377,2.0,3.0,,pass
400869107104994313,40086910733,400869107,31,6,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 56, 'minutes': 0}",40,40,4,7,11,False,Pass Reception,Davis Webb pass complete to Vic Wharton III for 11 yds to the SDSt 29 for a 1ST down,2.9329281217937715,2.0,3.0,,pass
400869107104997601,40086910733,400869107,31,7,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 23, 'minutes': 0}",29,29,1,10,0,False,Timeout,"Timeout CALIFORNIA, clock 00:23",,1.0,3.0,,other
400869107104997602,40086910733,400869107,31,8,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 23, 'minutes': 0}",29,29,1,10,7,False,Pass Reception,Davis Webb pass complete to Demetris Robertson for 7 yds to the SDSt 22,0.34844572143239,1.0,3.0,,pass
400869107104997603,40086910733,400869107,31,9,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 23, 'minutes': 0}",22,22,2,3,0,False,Pass Incompletion,Davis Webb pass incomplete to Demetris Robertson,-0.5727330376294993,1.0,3.0,,pass
400869107104997604,40086910733,400869107,31,10,California,Pac-12,40,San Diego State,San Diego State,California,Mountain West,45,4,"{'seconds': 23, 'minutes': 0}",22,22,3,3,0,False,Pass Interception Return,Davis Webb pass intercepted Damontae Kazee return for no gain to the SDSt 17,-3.9874114992047787,1.0,3.0,,pass
400869107101937801,4008691075,400869107,5,1,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,0,1,"{'seconds': 21, 'minutes': 6}",80,80,1,10,2,False,Fumble Recovery (Opponent),"Davis Webb pass complete to Jordan Veasy for 2 yds Jordan Veasy fumbled, forced by Randy Ricks, recovered by SDSt Na'im McGee",-0.6139422043948972,3.0,2.0,,pass
400869107101938805,4008691077,400869107,7,2,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 11, 'minutes': 6}",81,81,1,10,1,False,Rush,Vic Enwere run for 1 yd to the Cal 20,-0.4473552582060227,3.0,2.0,,run
400869107101938806,4008691077,400869107,7,3,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 11, 'minutes': 6}",80,80,2,9,0,False,Pass Incompletion,"Davis Webb pass incomplete to Chad Hansen, broken up by Derek Babiash",-0.2936062338096743,3.0,2.0,,pass
400869107101938807,4008691077,400869107,7,4,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 11, 'minutes': 6}",80,80,3,9,35,False,Pass Reception,Davis Webb pass complete to Vic Wharton III for 35 yds to the SDSt 45 for a 1ST down,3.7030669279514257,3.0,2.0,,pass
400869107101938808,4008691077,400869107,7,5,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 11, 'minutes': 6}",45,45,1,10,-1,False,Rush,Vic Enwere run for a loss of 1 yard to the SDSt 46,-1.2270097040600767,3.0,2.0,,run
400869107101938809,4008691077,400869107,7,6,California,Pac-12,0,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 11, 'minutes': 6}",46,46,2,11,13,False,Pass Reception,Davis Webb pass complete to Patrick Worstell for 13 yds to the SDSt 33 for a 1ST down,1.8004490156251567,3.0,2.0,,pass
400869107101958001,4008691077,400869107,7,7,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,7,1,"{'seconds': 19, 'minutes': 4}",33,33,1,10,33,True,Passing Touchdown,"Davis Webb pass complete to Bug Rivera for 33 yds for a TD, (Matt Anderson KICK)",2.903074773501988,3.0,2.0,,pass
400869107101959601,4008691078,400869107,8,1,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",65,65,1,0,100,True,Kickoff Return Touchdown,"Noah Beito kickoff for 65 yds , Rashaad Penny return for 100 yds for a TD, (John Baron II KICK)",,3.0,2.0,,other
400869107101959605,4008691079,400869107,9,2,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",75,75,1,10,5,False,Pass Reception,Davis Webb pass complete to Vic Wharton III for 5 yds to the Cal 30,0.0945451165334843,3.0,2.0,,pass
400869107101959606,4008691079,400869107,9,3,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",70,70,2,5,-5,False,Penalty,"CALIFORNIA Penalty, false start (-5 Yards) to the Cal 25",,3.0,2.0,,other
400869107101959607,4008691079,400869107,9,4,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",75,75,2,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Chad Hansen,-0.34710487712173865,3.0,2.0,,pass
400869107101959608,4008691079,400869107,9,5,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",75,75,3,10,5,False,Penalty,"SAN DIEGO ST Penalty, Defensive offside (5 Yards) to the Cal 30",,3.0,2.0,,other
400869107101959609,4008691079,400869107,9,6,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",70,70,3,5,-7,False,Pass Reception,"Davis Webb pass complete to Kanawai Noa for 8 yds to the Cal 38 CALIFORNIA Penalty, personal foul (-15 Yards) to the Cal 23",-0.5868196464505129,3.0,2.0,,pass
400869107101959610,4008691079,400869107,9,7,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",77,77,1,10,12,False,Rush,Vic Enwere run for 12 yds to the Cal 35 for a 1ST down,0.9676400834980621,3.0,2.0,,run
400869107101959611,4008691079,400869107,9,8,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",65,65,1,10,3,False,Rush,Vic Enwere run for 3 yds to the Cal 38,-0.4062307312880424,3.0,2.0,,run
400869107101959612,4008691079,400869107,9,9,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",62,62,2,7,6,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 6 yds to the Cal 44,0.3536163797662902,3.0,2.0,,pass
400869107101959613,4008691079,400869107,9,10,California,Pac-12,7,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 3, 'minutes': 4}",56,56,3,1,7,False,Rush,Tre Watson run for 7 yds to the SDSt 49 for a 1ST down,1.5330008105758386,3.0,2.0,,run
400869107101986801,4008691079,400869107,9,11,California,Pac-12,14,San Diego State,San Diego State,California,Mountain West,14,1,"{'seconds': 31, 'minutes': 1}",49,49,1,10,49,True,Passing Touchdown,"Davis Webb pass complete to Chad Hansen for 49 yds for a TD SAN DIEGO ST Penalty, Defensive holding ( Yards) declined, (Matt Anderson KICK)",3.7623305516372483,3.0,2.0,,pass
400869117101854902,4008691171,400869117,1,2,California,Pac-12,0,Texas,California,Texas,Big 12,0,1,"{'seconds': 50, 'minutes': 14}",16,84,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Melquise Stovall,-0.46182849902011913,3.0,3.0,,pass
400869117101856902,4008691171,400869117,1,3,California,Pac-12,0,Texas,California,Texas,Big 12,0,1,"{'seconds': 30, 'minutes': 14}",16,84,2,10,9,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for 9 yds to the Cal 25,0.4675869756727611,3.0,3.0,,pass
400869117101858501,4008691171,400869117,1,4,California,Pac-12,0,Texas,California,Texas,Big 12,0,1,"{'seconds': 14, 'minutes': 14}",25,75,3,1,16,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for 16 yds to the Cal 41 for a 1ST down,1.9145985007526054,3.0,3.0,,pass
400869117101859901,4008691171,400869117,1,5,California,Pac-12,0,Texas,California,Texas,Big 12,0,1,"{'seconds': 0, 'minutes': 14}",41,59,1,10,26,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 26 yds to the Texas 33 for a 1ST down,1.7559375762964393,3.0,3.0,,pass
400869117101866901,4008691171,400869117,1,6,California,Pac-12,0,Texas,California,Texas,Big 12,0,1,"{'seconds': 30, 'minutes': 13}",67,33,1,10,4,False,Rush,Vic Enwere run for 4 yds to the Texas 29,-0.059449490714332,3.0,3.0,,run
400869117101874601,4008691171,400869117,1,7,California,Pac-12,7,Texas,California,Texas,Big 12,0,1,"{'seconds': 53, 'minutes': 12}",71,29,2,6,29,True,Passing Touchdown,"Davis Webb pass complete to Jordan Veasy for 29 yds for a TD, (Matt Anderson KICK)",2.96252426421632,3.0,3.0,,pass
400869117102889901,40086911711,400869117,11,1,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 0, 'minutes': 11}",54,46,1,10,6,False,Rush,Tre Watson run for 6 yds to the Texas 40,0.3120620714803497,2.0,3.0,,run
400869117102895101,40086911711,400869117,11,2,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 48, 'minutes': 10}",60,40,2,4,-3,False,Rush,Tre Watson run for a loss of 3 yards to the Texas 43,-1.734971415703237,2.0,3.0,,run
400869117102896901,40086911711,400869117,11,3,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 30, 'minutes': 10}",57,43,3,7,38,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 38 yds to the Texas 5 for a 1ST down,3.0824159117984777,2.0,3.0,,pass
400869117102899901,40086911711,400869117,11,4,California,Pac-12,14,Texas,California,Texas,Big 12,24,2,"{'seconds': 0, 'minutes': 10}",95,5,1,5,4,False,Rush,Vic Enwere run for 4 yds to the Texas 1,-0.016571396914132,2.0,3.0,,run
400869117102905601,40086911711,400869117,11,5,California,Pac-12,21,Texas,California,Texas,Big 12,24,2,"{'seconds': 43, 'minutes': 9}",99,1,2,1,1,True,Rushing Touchdown,"Vic Enwere run for 1 yd for a TD, (Matt Anderson KICK)",1.900352237473006,2.0,3.0,,run
400869117102906201,40086911712,400869117,12,1,California,Pac-12,21,Texas,California,Texas,Big 12,24,2,"{'seconds': 37, 'minutes': 9}",35,65,2,6,20,False,Kickoff,"Noah Beito kickoff for 65 yds , Devin Duvernay return for 20 yds to the Texas 20",,2.0,3.0,,other
400869117102928401,40086911713,400869117,13,2,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 15, 'minutes': 7}",42,58,1,10,4,False,Rush,Khalfani Muhammad run for 4 yds to the Cal 46,-0.1665264279012551,2.0,3.0,,run
400869117102935401,40086911713,400869117,13,3,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 45, 'minutes': 6}",46,54,2,6,0,False,Rush,Khalfani Muhammad run for no gain to the Cal 46,-1.1287444411219418,2.0,3.0,,run
400869117102937701,40086911713,400869117,13,4,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 22, 'minutes': 6}",46,54,3,6,9,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for 9 yds to the Texas 45 for a 1ST down,2.3804599959954444,2.0,3.0,,pass
400869117102939401,40086911713,400869117,13,5,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 5, 'minutes': 6}",55,45,1,10,0,False,Pass Incompletion,Davis Webb pass incomplete to Melquise Stovall,-0.997770018980635,2.0,3.0,,pass
400869117102945401,40086911713,400869117,13,6,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 45, 'minutes': 5}",55,45,2,10,1,False,Rush,Khalfani Muhammad run for 1 yd to the Texas 44,-0.8501473409052432,2.0,3.0,,run
400869117102948601,40086911713,400869117,13,7,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 13, 'minutes': 5}",56,44,3,9,15,False,Pass Reception,Davis Webb pass complete to Brandon Singleton for 15 yds to the Texas 29 for a 1ST down,2.536130260354834,2.0,3.0,,pass
400869117102949701,40086911713,400869117,13,8,California,Pac-12,21,Texas,California,Texas,Big 12,31,2,"{'seconds': 2, 'minutes': 5}",71,29,1,10,0,False,Pass Incompletion,"Davis Webb pass incomplete to Chad Hansen, broken up by Sheroid Evans",-0.534372502378378,2.0,3.0,,pass
400869117102954401,40086911713,400869117,13,9,California,Pac-12,28,Texas,California,Texas,Big 12,31,2,"{'seconds': 55, 'minutes': 4}",71,29,2,10,29,True,Passing Touchdown,"Davis Webb pass complete to Melquise Stovall for 29 yds for a TD, (Matt Anderson KICK)",3.32267368697649,2.0,3.0,,pass
400869117102955101,40086911714,400869117,14,1,California,Pac-12,28,Texas,California,Texas,Big 12,31,2,"{'seconds': 48, 'minutes': 4}",35,65,2,10,25,False,Kickoff,"Noah Beito kickoff for 63 yds , Devin Duvernay return for 25 yds to the Texas 27",,2.0,3.0,,other
400869117102979901,40086911715,400869117,15,1,California,Pac-12,28,Texas,California,Texas,Big 12,31,2,"{'seconds': 0, 'minutes': 2}",28,72,1,10,2,False,Rush,Melquise Stovall run for 2 yds to the Cal 30,-0.5100717857614772,2.0,3.0,,run
400869117102984401,40086911715,400869117,15,2,California,Pac-12,28,Texas,California,Texas,Big 12,31,2,"{'seconds': 55, 'minutes': 1}",30,70,2,8,0,False,Pass Incompletion,"Davis Webb pass incomplete to Melquise Stovall, broken up by Sheroid Evans",-0.5585175289005226,2.0,3.0,,pass
400869117102985601,40086911715,400869117,15,3,California,Pac-12,28,Texas,California,Texas,Big 12,31,2,"{'seconds': 43, 'minutes': 1}",30,70,3,8,-11,False,Sack,Davis Webb sacked by Malcolm Roach for a loss of 11 yards to the Cal 19,-0.45514750550242944,2.0,3.0,,pass
400869117102986101,40086911715,400869117,15,4,California,Pac-12,28,Texas,California,Texas,Big 12,33,2,"{'seconds': 38, 'minutes': 1}",19,81,4,19,0,True,Blocked Punt,TEAM punt blocked by Brandon Jones for a SAFETY blocked by Brandon Jones for a SAFETY for a SAFETY,,2.0,3.0,,other
400869117102986701,40086911716,400869117,16,1,California,Pac-12,28,Texas,California,Texas,Big 12,33,2,"{'seconds': 32, 'minutes': 1}",20,80,4,19,28,False,Kickoff,"Noah Beito kickoff for 69 yds , Devin Duvernay return for 28 yds to the Texas 39",,2.0,3.0,,other
400869117102988902,40086911717,400869117,17,1,California,Pac-12,28,Texas,California,Texas,Big 12,33,2,"{'seconds': 10, 'minutes': 1}",76,24,1,10,1,False,Rush,Vic Enwere run for 1 yd to the Texas 23,-0.3334518667191766,2.0,3.0,,run
400869117102994401,40086911717,400869117,17,2,California,Pac-12,35,Texas,California,Texas,Big 12,33,2,"{'seconds': 55, 'minutes': 0}",77,23,2,9,23,True,Passing Touchdown,"Davis Webb pass complete to Chad Hansen for 23 yds for a TD, (Matt Anderson KICK)",3.0148898153261516,2.0,3.0,,pass
400869117102994901,40086911718,400869117,18,1,California,Pac-12,35,Texas,California,Texas,Big 12,33,2,"{'seconds': 50, 'minutes': 0}",35,65,2,9,3,False,Kickoff,"Noah Beito kickoff for 37 yds , Caleb Bluiett return for 3 yds to the Texas 31",,2.0,3.0,,other
400869117101875101,4008691172,400869117,2,1,California,Pac-12,7,Texas,California,Texas,Big 12,0,1,"{'seconds': 48, 'minutes': 12}",35,65,2,6,16,False,Kickoff,"Noah Beito kickoff for 65 yds , Devin Duvernay return for 16 yds to the Texas 16",,3.0,3.0,,other
400869117103849901,40086911720,400869117,19,1,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 0, 'minutes': 15}",35,65,1,10,0,False,Kickoff,Noah Beito kickoff for 65 yds for a touchback,,3.0,3.0,,other
400869117103896901,40086911721,400869117,20,1,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 30, 'minutes': 10}",33,67,1,10,6,False,Rush,Vic Enwere run for 6 yds to the Cal 39,0.3906282102434897,3.0,3.0,,run
400869117103898401,40086911721,400869117,20,2,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 15, 'minutes': 10}",39,61,2,4,0,False,Pass Incompletion,"Davis Webb pass incomplete to Chad Hansen, broken up by Holton Hill",-1.1145948165659805,3.0,3.0,,pass
400869117103899001,40086911721,400869117,20,3,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 9, 'minutes': 10}",39,61,3,4,6,False,Rush,Vic Enwere run for 6 yds to the Cal 45 for a 1ST down,1.8764100381472746,3.0,3.0,,run
400869117103904902,40086911721,400869117,20,4,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 50, 'minutes': 9}",45,55,1,10,7,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 7 yds to the Texas 48,0.6589805148257657,3.0,3.0,,pass
400869117103906902,40086911721,400869117,20,5,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 30, 'minutes': 9}",52,48,2,3,2,False,Rush,Vic Enwere run for 2 yds to the Texas 46,-0.7106794688917757,3.0,3.0,,run
400869117103907402,40086911721,400869117,20,6,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 25, 'minutes': 9}",54,46,3,1,-7,False,Sack,Davis Webb sacked by Breckyn Hager for a loss of 7 yards to the Cal 47,-2.3782624534936203,3.0,3.0,,pass
400869117103915701,40086911721,400869117,20,7,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 42, 'minutes': 8}",47,53,4,8,3,False,Punt,"Dylan Klumph punt for 46 yds , Jacorey Warrick returns for 3 yds to the Texas 10",,3.0,3.0,,other
400869117103956901,40086911723,400869117,22,1,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 30, 'minutes': 4}",8,92,1,10,7,False,Rush,Khalfani Muhammad run for 7 yds to the Cal 15,0.3585609771423703,3.0,3.0,,run
400869117103959901,40086911723,400869117,22,2,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 0, 'minutes': 4}",15,85,2,3,8,False,Pass Reception,Davis Webb pass complete to Chad Hansen for 8 yds to the Cal 23 for a 1ST down,0.2797872028592394,3.0,3.0,,pass
400869117103966901,40086911723,400869117,22,3,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 30, 'minutes': 3}",23,77,1,10,3,False,Pass Reception,Davis Webb pass complete to Khalfani Muhammad for 3 yds to the Cal 26,-0.2714196551267518,3.0,3.0,,pass
400869117103968201,40086911723,400869117,22,4,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 17, 'minutes': 3}",26,74,2,7,0,False,Pass Incompletion,Davis Webb pass incomplete to Brandon Singleton,-0.5066867303307578,3.0,3.0,,pass
400869117103968901,40086911723,400869117,22,5,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 10, 'minutes': 3}",26,74,3,7,0,False,Pass Incompletion,Davis Webb pass incomplete,-0.2362258271879778,3.0,3.0,,pass
400869117103974201,40086911723,400869117,22,6,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 57, 'minutes': 2}",26,74,4,7,0,False,Punt,"Dylan Klumph punt for 64 yds, downed at the Texas 10",,3.0,3.0,,other
400869117103994401,40086911725,400869117,24,1,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 55, 'minutes': 0}",14,86,1,10,13,False,Pass Reception,Davis Webb pass complete to Melquise Stovall for 13 yds to the Cal 27 for a 1ST down,0.7273513821069626,3.0,3.0,,pass
400869117103997001,40086911725,400869117,24,2,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 29, 'minutes': 0}",27,73,1,10,2,False,Rush,Tre Watson run for 2 yds to the Cal 29,-0.4908856028320683,3.0,3.0,,run
400869117103997002,40086911725,400869117,24,3,California,Pac-12,35,Texas,California,Texas,Big 12,33,3,"{'seconds': 0, 'minutes': 0}",0,100,0,10,0,False,End Period,End of 3rd Quarter,,3.0,3.0,,other
400869117104854901,40086911725,400869117,24,4,California,Pac-12,35,Texas,California,Texas,Big 12,33,4,"{'seconds': 50, 'minutes': 14}",29,71,2,8,3,False,Rush,Tre Watson run for 3 yds to the Cal 32,-0.228624346247269,3.0,3.0,,run
400869117104855401,40086911725,400869117,24,5,California,Pac-12,35,Texas,California,Texas,Big 12,33,4,"{'seconds': 45, 'minutes': 14}",32,68,3,5,-12,False,Fumble Recovery (Own),"Davis Webb sacked by Naashon Hughes for a loss of 12 yards to the Cal 20 Davis Webb fumbled, forced by Naashon Hughes, recovered by Cal Davis Webb , return for 0 yards",-0.7171314032650438,3.0,3.0,,pass
400869117104858401,40086911725,400869117,24,6,California,Pac-12,35,Texas,California,Texas,Big 12,33,4,"{'seconds': 15, 'minutes': 14}",20,80,4,17,-5,False,Penalty,"CALIFORNIA Penalty, Delay of Game (Dylan Klumph) to the Cal 15",,3.0,3.0,,other
